OrderID,CustomerID,RestaurantID,OrderTimestamp,OrderAmount,DiscountAmount,DeliveryFee,PaymentMode,OrderStatus,CustomerName,CustomerCity,SignupTime,AcquisitionChannel,RestaurantName,Cuisine,RestaurantCity,AvgRating,OrderYear,OrderMonth,DaysSinceSignup,IsDelivered,IsCancelled,IsRefunded,NetAmount
O000125,C00320,R0149,2025-03-07,1452.8,0.0,23.0,Card,Refunded,Sneha Patel,Bengaluru,2025-06-30,Organic,Barbeque Nation,Pizza,Gurugram,4.9,2025,3,-115,False,False,True,1452.8
O000126,C02774,R0134,2024-05-18,470.82,0.0,32.0,Cash,Delivered,Sneha Patel,Gurugram,2025-09-12,Google Ads,Behrouz Biryani,Healthy,Delhi,3.9,2024,5,-482,True,False,False,470.82
O000127,C02599,R0013,2026-02-18,1237.81,0.0,59.0,UPI,Delivered,Rahul Sharma,Pune,2024-12-13,WhatsApp Campaign,Biryani By Kilo,Fast Food,Gurugram,4.0,2026,2,432,True,False,False,1237.81
O000128,C02646,R0083,2025-08-09,706.03,0.0,35.0,UPI,Delivered,Rohan Agarwal,Gurugram,2025-09-18,Organic,Starbucks,Pizza,Chennai,4.7,2025,8,-40,True,False,False,706.03
O000129,C04449,R0056,2024-09-30,513.47,0.0,31.0,Cash,Delivered,Priya Verma,Bengaluru,2025-03-26,Organic,KFC,North Indian,Bengaluru,4.0,2024,9,-177,True,False,False,513.47
O000130,C04922,R0034,2025-09-13,1028.6,0.0,57.0,UPI,Cancelled,Amit Kumar,Gurugram,2024-05-19,Instagram Ads,Pizza Hut,Healthy,Noida,4.3,2025,9,482,False,True,False,1028.6
O000131,C02320,R0022,2024-11-26,943.06,0.0,57.0,UPI,Cancelled,Neha Singh,Pune,2025-10-11,WhatsApp Campaign,Behrouz Biryani,North Indian,Chennai,3.9,2024,11,-319,False,True,False,943.06
O000132,C02522,R0083,2024-07-07,1168.41,0.0,24.0,UPI,Delivered,Arjun Gupta,Pune,2024-12-19,Organic,Starbucks,Pizza,Chennai,4.7,2024,7,-165,True,False,False,1168.41
O000133,C02569,R0133,2026-02-21,319.59,0.0,52.0,Cash,Delivered,Sneha Patel,Hyderabad,2025-07-06,Google Ads,Burger King,Cafe,Pune,4.1,2026,2,230,True,False,False,319.59
O000134,C00574,R0181,2025-06-17,366.41,0.0,50.0,Cash,Delivered,Rahul Sharma,Bengaluru,2025-07-27,Organic,Subway,Fast Food,Hyderabad,4.6,2025,6,-40,True,False,False,366.41
O000135,C02082,R0094,2025-08-02,248.26,0.0,58.0,UPI,Delivered,Arjun Gupta,Gurugram,2024-01-25,Instagram Ads,Domino's Pizza,Healthy,Delhi,4.6,2025,8,555,True,False,False,248.26
O000136,C00437,R0093,2025-07-08,1380.81,138.08,52.0,UPI,Refunded,Ananya Mishra,Bengaluru,2025-10-27,Google Ads,Haldiram's,Biryani,Noida,4.8,2025,7,-111,False,False,True,1242.73
O000137,C00290,R0081,2026-02-16,286.71,0.0,39.0,UPI,Delivered,Ananya Mishra,Gurugram,2025-04-29,Referral,Starbucks,Pizza,Noida,3.7,2026,2,293,True,False,False,286.71
O000138,C02889,R0165,2024-04-04,1218.24,0.0,40.0,Card,Cancelled,Neha Singh,Bengaluru,2024-09-25,Referral,Chaayos,North Indian,Noida,4.8,2024,4,-174,False,True,False,1218.24
O000139,C04312,R0167,2024-08-11,310.37,0.0,25.0,UPI,Refunded,Rohan Agarwal,Delhi,2025-11-30,Referral,Starbucks,Healthy,Delhi,3.8,2024,8,-476,False,False,True,310.37
O000140,C03934,R0133,2025-12-21,350.8,0.0,60.0,UPI,Delivered,Arjun Gupta,Bengaluru,2025-11-19,Referral,Burger King,Cafe,Pune,4.1,2025,12,32,True,False,False,350.8
O000141,C01716,R0003,2025-05-31,1179.9,117.99,55.0,Card,Delivered,Amit Kumar,Gurugram,2025-07-13,Instagram Ads,Barbeque Nation,Pizza,Chennai,4.1,2025,5,-43,True,False,False,1061.91
O000142,C04714,R0024,2024-12-22,1264.62,0.0,35.0,Cash,Delivered,Rohan Agarwal,Gurugram,2024-10-22,Organic,Biryani By Kilo,Pizza,Noida,3.8,2024,12,61,True,False,False,1264.62
O000143,C00076,R0037,2025-05-01,1252.96,125.3,51.0,Wallet,Delivered,Arjun Gupta,Gurugram,2025-02-24,Google Ads,Barbeque Nation,North Indian,Pune,4.7,2025,5,66,True,False,False,1127.66
O000144,C04190,R0025,2025-09-12,1170.08,0.0,20.0,Wallet,Refunded,Ananya Mishra,Bengaluru,2024-05-07,WhatsApp Campaign,Haldiram's,Fast Food,Pune,4.8,2025,9,493,False,False,True,1170.08
O000145,C02210,R0120,2025-11-14,587.66,0.0,56.0,UPI,Delivered,Sneha Patel,Bengaluru,2025-09-28,Instagram Ads,Biryani By Kilo,North Indian,Hyderabad,4.1,2025,11,47,True,False,False,587.66
O000146,C00513,R0192,2025-04-12,673.47,67.35,53.0,Card,Delivered,Neha Singh,Noida,2024-05-11,Organic,Haldiram's,Fast Food,Noida,5.0,2025,4,336,True,False,False,606.12
O000147,C01346,R0046,2025-01-26,1366.96,0.0,27.0,Wallet,Cancelled,Sneha Patel,Chennai,2024-12-14,WhatsApp Campaign,KFC,North Indian,Delhi,4.3,2025,1,43,False,True,False,1366.96
O000148,C03703,R0160,2025-03-03,1171.73,117.17,60.0,Wallet,Delivered,Amit Kumar,Hyderabad,2025-02-11,WhatsApp Campaign,Starbucks,Healthy,Gurugram,3.8,2025,3,20,True,False,False,1054.56
O000149,C01849,R0113,2026-02-05,352.32,0.0,43.0,Cash,Delivered,Rohan Agarwal,Chennai,2024-09-12,Instagram Ads,Burger King,Healthy,Mumbai,4.7,2026,2,511,True,False,False,352.32
O000150,C04029,R0090,2026-03-09,764.36,0.0,31.0,Wallet,Cancelled,Ananya Mishra,Delhi,2025-03-10,Google Ads,Starbucks,Cafe,Hyderabad,4.0,2026,3,364,False,True,False,764.36
O000151,C03357,R0094,2025-09-26,247.47,0.0,31.0,Cash,Cancelled,Arjun Gupta,Chennai,2024-06-30,Referral,Domino's Pizza,Healthy,Delhi,4.6,2025,9,453,False,True,False,247.47
O000152,C04004,R0122,2025-09-30,1384.06,0.0,51.0,Cash,Delivered,Amit Kumar,Hyderabad,2024-07-11,Instagram Ads,Barbeque Nation,Healthy,Bengaluru,4.4,2025,9,446,True,False,False,1384.06
O000153,C03915,R0016,2026-04-21,645.06,0.0,36.0,UPI,Delivered,Arjun Gupta,Delhi,2024-05-20,Referral,Burger King,Pizza,Chennai,4.7,2026,4,701,True,False,False,645.06
O000154,C01723,R0186,2025-06-22,538.86,53.89,47.0,UPI,Cancelled,Neha Singh,Pune,2025-06-18,Referral,Chaayos,Pizza,Gurugram,4.3,2025,6,4,False,True,False,484.97
O000155,C03868,R0199,2025-12-06,1177.4,0.0,25.0,UPI,Delivered,Neha Singh,Pune,2024-02-11,Instagram Ads,Burger King,Biryani,Mumbai,4.0,2025,12,664,True,False,False,1177.4
O000156,C03364,R0034,2024-02-02,1195.75,119.58,58.0,UPI,Refunded,Neha Singh,Pune,2024-10-24,WhatsApp Campaign,Pizza Hut,Healthy,Noida,4.3,2024,2,-265,False,False,True,1076.17
O000157,C01671,R0136,2025-12-24,1364.54,136.45,22.0,UPI,Delivered,Sneha Patel,Bengaluru,2025-06-19,WhatsApp Campaign,Haldiram's,North Indian,Delhi,4.6,2025,12,188,True,False,False,1228.09
O000158,C04054,R0149,2024-11-06,1441.88,0.0,59.0,UPI,Delivered,Amit Kumar,Mumbai,2024-12-06,Google Ads,Barbeque Nation,Pizza,Gurugram,4.9,2024,11,-30,True,False,False,1441.88
O000159,C04971,R0114,2024-12-25,1332.34,0.0,30.0,Wallet,Cancelled,Priya Verma,Gurugram,2025-01-11,WhatsApp Campaign,Chaayos,North Indian,Mumbai,4.1,2024,12,-17,False,True,False,1332.34
O000160,C00237,R0031,2025-09-18,547.93,54.79,24.0,Wallet,Refunded,Rahul Sharma,Chennai,2025-07-24,WhatsApp Campaign,Burger King,North Indian,Chennai,4.6,2025,9,56,False,False,True,493.13999999999993
O000161,C02891,R0169,2024-05-25,985.46,98.55,56.0,Card,Delivered,Neha Singh,Bengaluru,2025-01-14,Instagram Ads,Behrouz Biryani,Healthy,Noida,4.3,2024,5,-234,True,False,False,886.9100000000001
O000162,C03973,R0148,2025-02-24,632.45,0.0,44.0,Cash,Refunded,Rahul Sharma,Hyderabad,2024-02-01,WhatsApp Campaign,Domino's Pizza,North Indian,Chennai,4.5,2025,2,389,False,False,True,632.45
O000163,C03758,R0191,2024-01-02,429.04,0.0,45.0,Wallet,Cancelled,Rahul Sharma,Chennai,2024-02-26,Referral,Barbeque Nation,Pizza,Chennai,4.8,2024,1,-55,False,True,False,429.04
O000164,C00925,R0147,2025-03-17,1259.71,125.97,40.0,UPI,Cancelled,Rahul Sharma,Delhi,2024-10-26,Referral,Biryani By Kilo,Biryani,Pune,4.2,2025,3,142,False,True,False,1133.74
O000165,C04592,R0125,2026-01-13,590.6,59.06,51.0,UPI,Delivered,Arjun Gupta,Delhi,2025-10-18,Organic,Biryani By Kilo,Cafe,Noida,4.1,2026,1,87,True,False,False,531.54
O000166,C02766,R0101,2024-02-08,690.52,69.05,28.0,Wallet,Cancelled,Rahul Sharma,Bengaluru,2024-11-23,Referral,Chaayos,Biryani,Mumbai,3.6,2024,2,-289,False,True,False,621.47
O000167,C01721,R0011,2025-03-12,1216.28,0.0,50.0,UPI,Delivered,Arjun Gupta,Hyderabad,2024-10-17,Organic,Barbeque Nation,North Indian,Pune,4.8,2025,3,146,True,False,False,1216.28
O000168,C03676,R0097,2024-02-21,991.15,0.0,59.0,UPI,Cancelled,Rohan Agarwal,Pune,2024-01-06,Organic,Haldiram's,Fast Food,Delhi,3.8,2024,2,46,False,True,False,991.15
O000169,C01092,R0028,2024-02-11,996.32,99.63,46.0,Card,Refunded,Rahul Sharma,Noida,2025-11-29,WhatsApp Campaign,Haldiram's,Fast Food,Hyderabad,4.8,2024,2,-657,False,False,True,896.69
O000170,C02063,R0084,2024-03-12,1028.12,0.0,37.0,UPI,Delivered,Arjun Gupta,Chennai,2024-10-26,Google Ads,Behrouz Biryani,North Indian,Hyderabad,4.5,2024,3,-228,True,False,False,1028.12
O000171,C02112,R0082,2026-03-11,1515.74,0.0,58.0,Cash,Delivered,Rahul Sharma,Pune,2025-06-09,Referral,Chaayos,Pizza,Hyderabad,4.9,2026,3,275,True,False,False,1515.74
O000172,C03373,R0157,2025-06-22,765.11,76.51,25.0,Card,Delivered,Amit Kumar,Pune,2024-07-30,Google Ads,Biryani By Kilo,Fast Food,Pune,4.1,2025,6,327,True,False,False,688.6
O000173,C01630,R0054,2026-02-13,1447.78,144.78,39.0,Cash,Delivered,Neha Singh,Hyderabad,2024-07-03,Instagram Ads,Domino's Pizza,Pizza,Hyderabad,4.1,2026,2,590,True,False,False,1303.0
O000174,C03217,R0182,2024-12-29,1161.49,116.15,41.0,Wallet,Cancelled,Neha Singh,Bengaluru,2024-12-21,Organic,Chaayos,North Indian,Hyderabad,3.5,2024,12,8,False,True,False,1045.34
O000175,C03832,R0085,2025-06-29,706.27,0.0,32.0,Wallet,Delivered,Amit Kumar,Noida,2024-06-07,WhatsApp Campaign,Domino's Pizza,Fast Food,Delhi,3.7,2025,6,387,True,False,False,706.27
O000176,C04902,R0157,2025-01-25,772.11,0.0,33.0,UPI,Delivered,Ananya Mishra,Pune,2024-01-07,Google Ads,Biryani By Kilo,Fast Food,Pune,4.1,2025,1,384,True,False,False,772.11
O000177,C01157,R0194,2024-06-02,961.96,0.0,46.0,UPI,Delivered,Amit Kumar,Pune,2024-07-17,Instagram Ads,Haldiram's,Fast Food,Chennai,4.8,2024,6,-45,True,False,False,961.96
O000178,C03928,R0145,2025-09-30,935.3,0.0,52.0,UPI,Refunded,Rahul Sharma,Gurugram,2024-02-25,Organic,Behrouz Biryani,Fast Food,Bengaluru,4.5,2025,9,583,False,False,True,935.3
O000179,C04637,R0028,2024-12-24,334.4,33.44,48.0,UPI,Delivered,Sneha Patel,Bengaluru,2025-08-04,Instagram Ads,Haldiram's,Fast Food,Hyderabad,4.8,2024,12,-223,True,False,False,300.96
O000180,C00823,R0013,2025-05-29,1323.2,132.32,32.0,UPI,Delivered,Rahul Sharma,Delhi,2025-01-27,WhatsApp Campaign,Biryani By Kilo,Fast Food,Gurugram,4.0,2025,5,122,True,False,False,1190.88
O000181,C01390,R0092,2025-11-19,1000.89,100.09,42.0,UPI,Delivered,Ananya Mishra,Delhi,2025-10-09,Referral,Biryani By Kilo,Fast Food,Gurugram,3.7,2025,11,41,True,False,False,900.8
O000182,C02852,R0192,2025-11-14,924.99,92.5,38.0,Wallet,Refunded,Neha Singh,Chennai,2024-06-16,Google Ads,Haldiram's,Fast Food,Noida,5.0,2025,11,516,False,False,True,832.49
O000183,C03988,R0136,2024-12-21,676.98,67.7,59.0,Cash,Refunded,Arjun Gupta,Delhi,2024-05-19,Referral,Haldiram's,North Indian,Delhi,4.6,2024,12,216,False,False,True,609.28
O000184,C04799,R0180,2026-03-17,458.72,0.0,26.0,Cash,Delivered,Rahul Sharma,Mumbai,2025-10-15,WhatsApp Campaign,KFC,North Indian,Hyderabad,3.7,2026,3,153,True,False,False,458.72
O000185,C00152,R0173,2025-06-02,542.63,54.26,29.0,UPI,Refunded,Rahul Sharma,Gurugram,2025-08-15,WhatsApp Campaign,Behrouz Biryani,North Indian,Hyderabad,4.8,2025,6,-74,False,False,True,488.37
O000186,C04853,R0063,2024-03-11,1256.1,125.61,31.0,UPI,Cancelled,Amit Kumar,Noida,2024-06-17,Google Ads,Burger King,North Indian,Pune,3.7,2024,3,-98,False,True,False,1130.49
O000187,C01733,R0097,2025-06-02,1386.95,138.7,50.0,Wallet,Refunded,Ananya Mishra,Noida,2025-02-01,Instagram Ads,Haldiram's,Fast Food,Delhi,3.8,2025,6,121,False,False,True,1248.25
O000188,C02123,R0121,2024-02-28,996.87,99.69,36.0,UPI,Delivered,Ananya Mishra,Bengaluru,2025-08-09,WhatsApp Campaign,Burger King,Cafe,Bengaluru,3.9,2024,2,-528,True,False,False,897.1800000000001
O000189,C00681,R0119,2025-07-29,1018.81,0.0,31.0,UPI,Delivered,Ananya Mishra,Pune,2025-02-05,Organic,Starbucks,Biryani,Pune,4.0,2025,7,174,True,False,False,1018.81
O000190,C04649,R0052,2025-05-28,805.19,0.0,40.0,Card,Cancelled,Rohan Agarwal,Delhi,2025-06-24,Referral,Behrouz Biryani,Pizza,Pune,3.9,2025,5,-27,False,True,False,805.19
O000191,C01716,R0146,2026-01-24,1274.51,127.45,50.0,Card,Delivered,Amit Kumar,Gurugram,2025-07-13,Instagram Ads,Starbucks,Fast Food,Delhi,4.4,2026,1,195,True,False,False,1147.06
O000192,C02117,R0157,2026-02-24,832.63,83.26,51.0,Cash,Cancelled,Priya Verma,Mumbai,2025-02-16,Google Ads,Biryani By Kilo,Fast Food,Pune,4.1,2026,2,373,False,True,False,749.37
O000193,C02020,R0192,2025-07-14,449.86,44.99,29.0,Cash,Delivered,Sneha Patel,Bengaluru,2025-09-14,Organic,Haldiram's,Fast Food,Noida,5.0,2025,7,-62,True,False,False,404.87
O000194,C02208,R0158,2024-02-21,738.46,0.0,53.0,UPI,Refunded,Amit Kumar,Mumbai,2024-08-12,WhatsApp Campaign,Haldiram's,Cafe,Noida,3.8,2024,2,-173,False,False,True,738.46
O000195,C02591,R0131,2024-12-22,403.83,40.38,44.0,UPI,Cancelled,Rahul Sharma,Bengaluru,2025-03-18,WhatsApp Campaign,KFC,Fast Food,Delhi,3.8,2024,12,-86,False,True,False,363.45
O000196,C04447,R0191,2026-02-24,413.99,0.0,35.0,Cash,Delivered,Ananya Mishra,Noida,2024-02-26,Referral,Barbeque Nation,Pizza,Chennai,4.8,2026,2,729,True,False,False,413.99
O000197,C01922,R0135,2024-12-27,338.64,0.0,23.0,UPI,Delivered,Arjun Gupta,Chennai,2024-03-20,Referral,KFC,Fast Food,Noida,4.8,2024,12,282,True,False,False,338.64
O000198,C01765,R0141,2025-04-16,1378.35,137.84,42.0,Wallet,Delivered,Rohan Agarwal,Delhi,2025-03-23,Google Ads,Starbucks,Biryani,Noida,4.5,2025,4,24,True,False,False,1240.51
O000199,C02421,R0016,2025-12-04,773.61,77.36,29.0,UPI,Delivered,Ananya Mishra,Hyderabad,2025-03-16,Instagram Ads,Burger King,Pizza,Chennai,4.7,2025,12,263,True,False,False,696.25
O000200,C04332,R0180,2025-09-27,300.85,30.09,33.0,UPI,Delivered,Rahul Sharma,Mumbai,2024-09-19,Instagram Ads,KFC,North Indian,Hyderabad,3.7,2025,9,373,True,False,False,270.76000000000005
O000201,C00742,R0152,2024-04-08,1532.45,153.25,24.0,Cash,Delivered,Sneha Patel,Mumbai,2024-02-13,Referral,Haldiram's,Cafe,Delhi,4.0,2024,4,55,True,False,False,1379.2
O000202,C01247,R0050,2024-07-01,1248.58,124.86,20.0,UPI,Delivered,Sneha Patel,Delhi,2025-01-01,Organic,Subway,Cafe,Mumbai,3.6,2024,7,-184,True,False,False,1123.72
O000203,C00486,R0182,2024-01-29,394.27,39.43,52.0,UPI,Delivered,Rohan Agarwal,Delhi,2024-03-10,Referral,Chaayos,North Indian,Hyderabad,3.5,2024,1,-41,True,False,False,354.84
O000204,C03931,R0072,2026-02-19,1396.68,139.67,40.0,Card,Cancelled,Amit Kumar,Bengaluru,2024-01-22,Referral,Biryani By Kilo,Pizza,Bengaluru,4.4,2026,2,759,False,True,False,1257.01
O000205,C02849,R0018,2024-06-13,547.18,54.72,35.0,Cash,Delivered,Sneha Patel,Mumbai,2025-04-10,WhatsApp Campaign,Burger King,Cafe,Chennai,5.0,2024,6,-301,True,False,False,492.4599999999999
O000206,C03341,R0069,2024-07-26,857.87,0.0,35.0,Wallet,Delivered,Rohan Agarwal,Chennai,2025-03-10,WhatsApp Campaign,Pizza Hut,Fast Food,Noida,4.7,2024,7,-227,True,False,False,857.87
O000207,C04404,R0045,2026-02-03,536.75,0.0,22.0,UPI,Cancelled,Priya Verma,Delhi,2025-10-10,Referral,Biryani By Kilo,Cafe,Mumbai,4.0,2026,2,116,False,True,False,536.75
O000208,C04674,R0070,2024-06-11,956.01,0.0,43.0,Wallet,Delivered,Arjun Gupta,Gurugram,2024-03-18,Organic,Chaayos,Pizza,Noida,4.4,2024,6,85,True,False,False,956.01
O000209,C03948,R0048,2025-09-22,1170.1,117.01,34.0,UPI,Delivered,Amit Kumar,Hyderabad,2025-05-24,Referral,Chaayos,Biryani,Pune,4.0,2025,9,121,True,False,False,1053.09
O000210,C04473,R0036,2026-03-13,535.53,0.0,29.0,UPI,Delivered,Sneha Patel,Noida,2025-10-27,Google Ads,Subway,Healthy,Pune,4.5,2026,3,137,True,False,False,535.53
O000211,C03736,R0148,2025-02-06,548.59,0.0,34.0,Card,Refunded,Ananya Mishra,Hyderabad,2024-04-01,WhatsApp Campaign,Domino's Pizza,North Indian,Chennai,4.5,2025,2,311,False,False,True,548.59
O000212,C01237,R0150,2024-02-16,576.71,0.0,26.0,Cash,Cancelled,Neha Singh,Bengaluru,2025-08-24,Organic,Biryani By Kilo,Biryani,Mumbai,4.1,2024,2,-555,False,True,False,576.71
O000213,C04571,R0051,2024-02-05,494.53,0.0,49.0,UPI,Cancelled,Sneha Patel,Gurugram,2025-04-19,Organic,Burger King,Cafe,Gurugram,4.9,2024,2,-439,False,True,False,494.53
O000214,C04083,R0125,2026-02-10,1382.25,138.22,29.0,Wallet,Delivered,Amit Kumar,Mumbai,2024-07-20,WhatsApp Campaign,Biryani By Kilo,Cafe,Noida,4.1,2026,2,570,True,False,False,1244.03
O000215,C02151,R0200,2024-09-01,1033.8,0.0,38.0,Card,Delivered,Rohan Agarwal,Chennai,2025-04-18,Referral,Pizza Hut,Fast Food,Mumbai,3.8,2024,9,-229,True,False,False,1033.8
O000216,C03712,R0097,2024-01-04,823.29,0.0,58.0,UPI,Delivered,Priya Verma,Delhi,2025-06-08,Google Ads,Haldiram's,Fast Food,Delhi,3.8,2024,1,-521,True,False,False,823.29
O000217,C01953,R0116,2025-06-06,320.83,0.0,32.0,Card,Delivered,Priya Verma,Chennai,2025-08-07,Instagram Ads,Haldiram's,Healthy,Delhi,4.6,2025,6,-62,True,False,False,320.83
O000218,C04767,R0177,2025-04-21,1230.32,0.0,53.0,Card,Delivered,Amit Kumar,Noida,2024-04-27,WhatsApp Campaign,Domino's Pizza,North Indian,Chennai,4.0,2025,4,359,True,False,False,1230.32
O000219,C03484,R0085,2024-06-13,1015.9,101.59,27.0,Wallet,Cancelled,Amit Kumar,Noida,2025-01-17,Google Ads,Domino's Pizza,Fast Food,Delhi,3.7,2024,6,-218,False,True,False,914.31
O000220,C03321,R0152,2026-01-20,1092.44,0.0,46.0,Card,Delivered,Amit Kumar,Gurugram,2025-08-02,WhatsApp Campaign,Haldiram's,Cafe,Delhi,4.0,2026,1,171,True,False,False,1092.44
O000221,C02152,R0057,2026-03-10,1251.4,0.0,59.0,UPI,Delivered,Rohan Agarwal,Hyderabad,2025-10-06,WhatsApp Campaign,Behrouz Biryani,Cafe,Bengaluru,4.9,2026,3,155,True,False,False,1251.4
O000222,C04175,R0149,2026-02-03,1284.46,0.0,28.0,Cash,Delivered,Sneha Patel,Bengaluru,2025-09-28,WhatsApp Campaign,Barbeque Nation,Pizza,Gurugram,4.9,2026,2,128,True,False,False,1284.46
O000223,C04381,R0149,2024-05-28,510.11,51.01,51.0,Cash,Delivered,Rohan Agarwal,Mumbai,2025-04-03,Organic,Barbeque Nation,Pizza,Gurugram,4.9,2024,5,-310,True,False,False,459.1
O000224,C00817,R0047,2025-01-11,674.76,0.0,47.0,Cash,Delivered,Arjun Gupta,Pune,2025-11-06,Instagram Ads,Starbucks,Cafe,Pune,3.5,2025,1,-299,True,False,False,674.76
O000225,C04445,R0168,2025-07-26,1526.01,0.0,48.0,UPI,Refunded,Sneha Patel,Mumbai,2024-08-06,Organic,Barbeque Nation,Healthy,Chennai,4.2,2025,7,354,False,False,True,1526.01
O000226,C03678,R0054,2025-11-23,777.22,77.72,32.0,Card,Refunded,Sneha Patel,Gurugram,2024-01-20,WhatsApp Campaign,Domino's Pizza,Pizza,Hyderabad,4.1,2025,11,673,False,False,True,699.5
O000227,C04732,R0056,2024-08-11,1504.24,150.42,32.0,Card,Delivered,Neha Singh,Mumbai,2025-04-30,Instagram Ads,KFC,North Indian,Bengaluru,4.0,2024,8,-262,True,False,False,1353.82
O000228,C02914,R0059,2025-12-19,1031.66,0.0,31.0,Wallet,Delivered,Rahul Sharma,Hyderabad,2024-05-07,Instagram Ads,Pizza Hut,Biryani,Hyderabad,4.2,2025,12,591,True,False,False,1031.66
O000229,C01919,R0047,2024-02-19,1227.24,122.72,24.0,Card,Delivered,Sneha Patel,Mumbai,2025-01-20,Instagram Ads,Starbucks,Cafe,Pune,3.5,2024,2,-336,True,False,False,1104.52
O000230,C03383,R0087,2026-01-12,1080.54,0.0,43.0,UPI,Refunded,Neha Singh,Delhi,2025-10-15,Google Ads,Haldiram's,Cafe,Bengaluru,4.2,2026,1,89,False,False,True,1080.54
O000231,C00718,R0128,2026-04-12,405.64,40.56,21.0,UPI,Refunded,Sneha Patel,Hyderabad,2025-09-04,WhatsApp Campaign,KFC,Fast Food,Hyderabad,3.6,2026,4,220,False,False,True,365.08
O000232,C01583,R0071,2025-04-12,1027.97,102.8,49.0,Card,Cancelled,Arjun Gupta,Hyderabad,2024-09-09,Google Ads,Behrouz Biryani,Cafe,Bengaluru,4.2,2025,4,215,False,True,False,925.1700000000001
O000233,C03384,R0170,2025-11-06,229.89,22.99,58.0,UPI,Cancelled,Amit Kumar,Pune,2025-01-17,Referral,Barbeque Nation,North Indian,Chennai,4.6,2025,11,293,False,True,False,206.89999999999998
O000234,C01173,R0005,2025-06-25,1466.16,146.62,28.0,Card,Delivered,Arjun Gupta,Pune,2024-06-04,Google Ads,Pizza Hut,North Indian,Mumbai,5.0,2025,6,386,True,False,False,1319.54
O000235,C01845,R0154,2024-07-13,294.21,0.0,21.0,Wallet,Delivered,Neha Singh,Noida,2024-05-24,Referral,Behrouz Biryani,Biryani,Pune,4.9,2024,7,50,True,False,False,294.21
O000236,C01471,R0074,2024-07-25,448.14,0.0,48.0,UPI,Cancelled,Neha Singh,Chennai,2024-05-29,Instagram Ads,Starbucks,North Indian,Gurugram,4.2,2024,7,57,False,True,False,448.14
O000237,C04377,R0125,2024-03-10,801.92,80.19,38.0,Wallet,Cancelled,Neha Singh,Mumbai,2024-03-15,Google Ads,Biryani By Kilo,Cafe,Noida,4.1,2024,3,-5,False,True,False,721.73
O000238,C04806,R0002,2025-11-05,662.61,66.26,51.0,Card,Cancelled,Arjun Gupta,Hyderabad,2025-09-17,Referral,Chaayos,North Indian,Gurugram,4.5,2025,11,49,False,True,False,596.35
O000239,C04258,R0100,2024-04-16,263.96,26.4,26.0,Card,Refunded,Rahul Sharma,Bengaluru,2024-05-13,Organic,Burger King,Fast Food,Chennai,3.8,2024,4,-27,False,False,True,237.55999999999997
O000240,C00846,R0072,2024-03-31,1352.42,0.0,23.0,Cash,Cancelled,Neha Singh,Bengaluru,2025-11-04,WhatsApp Campaign,Biryani By Kilo,Pizza,Bengaluru,4.4,2024,3,-583,False,True,False,1352.42
O000241,C00714,R0027,2024-12-05,752.74,75.27,48.0,UPI,Delivered,Ananya Mishra,Bengaluru,2025-02-25,Google Ads,KFC,Fast Food,Pune,4.2,2024,12,-82,True,False,False,677.47
O000242,C00143,R0011,2024-07-14,217.82,0.0,21.0,UPI,Delivered,Sneha Patel,Bengaluru,2025-10-25,Instagram Ads,Barbeque Nation,North Indian,Pune,4.8,2024,7,-468,True,False,False,217.82
O000243,C03160,R0171,2026-01-27,1268.63,0.0,33.0,UPI,Cancelled,Amit Kumar,Delhi,2024-11-20,WhatsApp Campaign,Pizza Hut,Fast Food,Delhi,4.5,2026,1,433,False,True,False,1268.63
O000244,C03974,R0021,2024-01-17,1418.64,141.86,54.0,UPI,Cancelled,Amit Kumar,Hyderabad,2025-05-26,Instagram Ads,Barbeque Nation,Fast Food,Mumbai,4.4,2024,1,-495,False,True,False,1276.7800000000002
O000245,C04028,R0083,2024-04-23,955.73,0.0,57.0,UPI,Delivered,Sneha Patel,Mumbai,2024-05-10,Instagram Ads,Starbucks,Pizza,Chennai,4.7,2024,4,-17,True,False,False,955.73
O000246,C03967,R0089,2024-05-31,709.9,0.0,58.0,Wallet,Delivered,Neha Singh,Mumbai,2025-09-15,Google Ads,Starbucks,Healthy,Noida,3.5,2024,5,-472,True,False,False,709.9
O000247,C00324,R0101,2024-06-28,363.11,0.0,47.0,UPI,Refunded,Arjun Gupta,Bengaluru,2024-07-14,WhatsApp Campaign,Chaayos,Biryani,Mumbai,3.6,2024,6,-16,False,False,True,363.11
O000248,C00389,R0065,2024-11-11,718.36,71.84,20.0,UPI,Cancelled,Priya Verma,Noida,2025-09-01,WhatsApp Campaign,Burger King,Cafe,Gurugram,3.5,2024,11,-294,False,True,False,646.52
O000249,C02583,R0066,2024-01-31,793.87,79.39,29.0,Wallet,Delivered,Arjun Gupta,Pune,2024-12-04,Google Ads,Domino's Pizza,Healthy,Mumbai,4.8,2024,1,-308,True,False,False,714.48
O000250,C03957,R0019,2024-02-16,362.06,0.0,42.0,Cash,Delivered,Rahul Sharma,Pune,2025-04-15,Instagram Ads,Chaayos,Pizza,Bengaluru,4.5,2024,2,-424,True,False,False,362.06
O000251,C04799,R0160,2025-01-14,536.82,0.0,38.0,Card,Delivered,Rahul Sharma,Mumbai,2025-10-15,WhatsApp Campaign,Starbucks,Healthy,Gurugram,3.8,2025,1,-274,True,False,False,536.82
